event name,latitude,longitude,depth,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,MrrError,MttError,MppError,MrtError,MrpError,MtpError,half duration,moment,magnitude,exponent,year,month,day,dayofweek,is_weekend,is_weekday,hour,minute,second
1556,-32.72,-67.54,34.6,29.032217695321958,27.775171519681773,29.016906089078596,28.49326219370366,29.184487863638452,28.420612984141222,22.32221929473392,22.117271295655765,22.20682587603185,27.301033361433173,27.47712442505781,22.049218022670182,0.8,23.717753693210714,5.08,23,2013,11,15,4,0,1,6,19,17
1557,-33.33,-72.44,24.1,29.03221700577623,27.775171731035876,29.01690679083624,28.493262087696365,29.184487000321113,28.420614435093984,22.34439227368511,22.096910013008056,22.155336037465062,27.301033730580464,27.477124019719064,21.845098040014257,0.8,23.58500927990246,4.99,23,2013,11,29,4,0,1,5,21,34
1558,-24.57,-69.39,110.2,29.032213082199885,27.775184535987417,29.01691011999248,28.493263799153123,29.184486656697615,28.420610263591723,22.045322978786658,22.127104798364808,22.225309281725863,27.301032058557873,27.47712304979981,22.049218022670182,1.0,23.877140889784823,5.18,23,2013,12,4,2,0,1,5,39,37
1559,-33.88,-72.58,19.9,29.032216759797663,27.775172073575067,29.016907024755206,28.493261685984265,29.184486491985428,28.420614848944396,22.167317334748176,21.924279286061882,22.0,27.30103390429673,27.47712562659544,21.7160033436348,0.8,23.67108023273885,5.05,23,2013,12,7,5,1,0,9,23,56
1560,-31.39,-69.29,117.3,29.032213739492125,27.77518708672948,29.016909292927192,28.493260656595314,29.184487757995765,28.420620782955325,21.99563519459755,22.100370545117563,22.164352855784436,27.301031819696973,27.47712293398841,22.02118929906994,0.9,23.739651443709377,5.09,23,2013,12,10,1,0,1,0,51,31
1561,-25.64,-70.83,74.3,29.032208727109605,27.77513534017399,29.01691744237557,28.49325796455035,29.184486787331373,28.42062617444261,22.380211241711606,22.397940008672037,22.44715803134222,27.30103390429673,27.477125308115912,22.44715803134222,1.3,24.338854746252323,5.49,24,2013,12,17,1,0,1,12,30,4
1562,-45.99,-76.95,16.1,29.032215271825997,27.77516208881123,29.016909138374412,28.49326120058165,29.184487866478307,28.420615768976962,22.110589710299248,21.90848501887865,22.103803720955955,27.301037096320712,27.47712567002445,21.897627091290442,0.7,23.440121603187805,4.89,23,2013,12,29,6,1,0,20,8,4
1563,-20.6,-70.98,20.3,29.032230098893194,27.77518781551018,29.01689229596898,28.49326754703854,29.18447823357713,28.42062432782453,22.672097857935718,22.477121254719663,22.602059991327963,27.301044327145416,27.47713486240024,22.397940008672037,1.8,24.696443763138998,5.73,24,2014,1,4,5,1,0,0,11,55
1564,-20.75,-71.03,26.8,29.03221753805724,27.775176030976336,29.016905993004546,28.493263801942778,29.184486142681795,28.42061665603161,22.264817823009537,22.037426497940622,22.139879086401237,27.301034230014537,27.477125192305113,21.90848501887865,0.9,23.844042042041018,5.16,23,2014,1,6,0,0,1,3,59,6
1565,-21.07,-69.89,103.5,29.03221287251135,27.775164275275497,29.01691149843113,28.493260461318005,29.1844844245582,28.420619233096442,22.30102999566398,22.380211241711606,22.477121254719663,27.301032818568938,27.477123715714754,22.32221929473392,1.2,24.13956426617585,5.36,24,2014,1,7,1,0,1,3,43,27
1566,-44.7,-79.9,24.4,29.032215641601546,27.775195759140445,29.016906824253244,28.49326179478133,29.18448784404344,28.420606273421637,22.269512944217915,22.2405492482826,22.232996110392154,27.30103737860742,27.477126393840624,22.127104798364808,0.9,23.81967551999429,5.15,23,2014,1,7,1,0,1,12,6,10
1567,-20.72,-70.97,22.8,29.032226429473063,27.77519218816867,29.016895846629616,28.493267853897837,29.18447936954357,28.420621228126535,22.6232492903979,22.462397997898957,22.544068044350276,27.30104128717372,27.47713269099044,22.342422680822207,1.7,24.607776603741694,5.67,24,2014,1,8,2,0,1,4,22,15
1568,-31.27,-68.25,123.4,29.032214247582377,27.775190730620732,29.01690855775672,28.49326053105991,29.18448744873517,28.420628878404916,22.235528446907548,22.38738982633873,22.48572142648158,27.3010327317106,27.477124135530172,22.292256071356476,1.0,23.9409644934928,5.23,23,2014,1,15,2,0,1,8,38,14
1569,-18.65,-69.64,135.5,29.032212303932326,27.775149698639126,29.016912931167273,28.493271048011326,29.1844783755731,28.420646107525425,22.5910646070265,22.653212513775344,22.73239375982297,27.301036075744168,27.47712632145906,22.633468455579585,1.7,24.592731766393964,5.66,24,2014,1,29,2,0,1,10,1,55
1570,-21.48,-69.58,38.6,29.03221701787353,27.775147949409885,29.016908138792537,28.493262992942057,29.184486917965092,28.42061570797128,22.394451680826215,22.139879086401237,22.243038048686294,27.301032232274803,27.477123643332746,21.93951925261862,0.8,23.612995656032346,5.01,23,2014,2,5,2,0,1,11,51,7
1571,-22.38,-68.81,123.8,29.032214437107953,27.77516617020229,29.016909764939392,28.493265399017357,29.184485728060857,28.42062502030723,22.27875360095283,22.361727836017593,22.462397997898957,27.301032818568938,27.477123715714754,22.255272505103306,1.0,23.979957893340664,5.25,23,2014,2,10,0,0,1,11,0,17
1572,-22.2,-68.71,131.0,29.032193080684234,27.775038535695977,29.01693920412028,28.493291551149873,29.184482891020654,28.420582133759662,23.477121254719663,23.431363764158988,23.531478917042254,27.301069080408567,27.47717047197202,23.431363764158988,2.0,24.87563993700417,5.85,24,2014,2,12,2,0,1,11,43,19
1573,-22.53,-68.73,113.9,29.032214888743038,27.77517161442673,29.01690898799868,28.4932620723532,29.184487023040013,28.420615615638336,22.103803720955955,22.257678574869185,22.374748346010104,27.301031624265235,27.477122919511984,22.232996110392154,0.7,23.470263446965077,4.91,23,2014,2,15,5,1,0,12,52,44
1574,-31.65,-72.06,29.6,29.032217304176267,27.775169034441326,29.016906636282574,28.493264200863266,29.184486827089465,28.420614624706772,22.32428245529769,22.110589710299248,22.133538908370216,27.301034056298402,27.477124222388483,21.89209460269048,0.8,23.672928690442724,5.05,23,2014,2,17,0,0,1,0,34,37
1575,-23.98,-69.02,107.5,29.032214864548312,27.775173341696526,29.0169089169879,28.493264548174864,29.184487216150607,28.420618392213246,21.934498451243567,22.06445798922692,22.133538908370216,27.3010311031135,27.477122470742508,21.963787827345556,0.7,23.500510910526337,4.93,23,2014,2,23,6,1,0,23,40,7
1576,-45.56,-76.95,18.0,29.03221167083282,27.775189710334264,29.01691128539999,28.493276097173375,29.18448728998699,28.420610543891552,23.01703333929878,22.7481880270062,22.806179973983888,27.30106842902498,27.47713848139245,22.477121254719663,1.1,24.132899769944483,5.36,24,2014,3,2,6,1,0,10,12,24
1577,-46.15,-76.89,15.3,29.032213364472746,27.775173691522486,29.01691044998274,28.493257002105356,29.18448733883259,28.420612027828795,22.783903579272735,22.53019969820308,22.577491799837226,27.301066040610134,27.47713448602332,22.32221929473392,0.9,23.876621916034274,5.18,23,2014,3,2,6,1,0,11,14,40
1578,-45.78,-76.93,21.0,29.03221417903055,27.775176694183703,29.016909434948616,28.493263938635852,29.18448713663449,28.42061349527286,22.401400540781545,22.14921911265538,22.20951501454263,27.30103555459777,27.47712491725435,21.968482948553934,0.8,23.62448836251345,5.02,23,2014,3,2,6,1,0,16,18,32
1579,-45.81,-76.96,12.0,29.032210944985113,27.77518052764819,29.01691259700183,28.493270699310123,29.184486159721004,28.420610263591723,22.17609125905568,22.113943352306837,22.17609125905568,27.301039115752342,27.47712690051123,22.113943352306837,1.2,24.1476763242411,5.37,24,2014,3,2,6,1,0,17,3,43
1580,-33.21,-72.11,22.0,29.03221851390406,27.775169376982642,29.01690536225698,28.49326375312381,29.18448581325697,28.42061586955388,22.361727836017593,22.17609125905568,22.230448921378272,27.301034772877006,27.477125452879363,22.0,1.0,23.962321972729583,5.24,23,2014,3,3,0,0,1,3,17,50
1581,-33.63,-72.16,23.4,29.032232155367844,27.77518227674622,29.01689049974136,28.49326541296558,29.1844750812547,28.420606487770545,22.740362689494244,22.568201724066995,22.662757831681574,27.301043458584246,27.477135730961123,22.477121254719663,1.9,24.783260232872948,5.79,24,2014,3,4,1,0,1,10,51,19
1582,-33.31,-71.42,85.4,29.03221752999238,27.77510137359009,29.016910278722,28.49325984758874,29.184489442595986,28.42063555580068,22.414973347970818,22.477121254719663,22.544068044350276,27.301035424311078,27.47712472906162,22.414973347970818,1.2,24.211654400553183,5.41,24,2014,3,6,3,0,1,4,37,8
1583,-24.32,-67.23,190.0,29.03221481615886,27.77516940613508,29.016909192676746,28.493264994518675,29.184487139474353,28.4206140064039,22.170261715394957,22.27415784926368,22.363611979892145,27.301032080272492,27.47712338275741,22.250420002308893,0.7,23.5449357658815,4.96,23,2014,3,8,5,1,0,0,7,45
1584,-34.8,-71.86,47.5,29.03221777597051,27.775172255776653,29.01690596376461,28.493264283158005,29.184486077364824,28.420614365844074,22.32633586092875,22.164352855784436,22.170261715394957,27.301032232274803,27.477123889431528,22.02118929906994,0.9,23.871456174022953,5.18,23,2014,3,15,5,1,0,14,46,33
1585,-19.94,-70.92,12.0,29.03259055899468,27.770189022735995,29.016803603579607,28.49375352166557,29.184239018060083,28.42110189508355,23.477121254719663,23.477121254719663,23.602059991327963,27.301247088636213,27.47726599542485,23.477121254719663,5.3,26.111598524880392,6.67,26,2014,3,16,6,1,0,21,16,37
1586,-19.84,-71.01,22.3,29.032218159050924,27.77517057951917,29.016905663010903,28.493257839014166,29.184487610891118,28.420613676642006,22.676693609624866,22.385606273598313,22.481442628502304,27.301039550037487,27.477126799177157,22.204119982655925,0.9,23.846151476528817,5.16,23,2014,3,17,0,0,1,1,35,0
1587,-20.01,-71.05,17.8,29.03231690591128,27.775248445780786,29.016799007625423,28.493379829118386,29.184380216884417,28.42070084048353,23.255272505103306,23.079181246047625,23.204119982655925,27.30110381945106,27.477216788997296,23.0,3.8,25.669409867287783,6.38,25,2014,3,17,0,0,1,5,11,45
1588,-20.02,-70.91,23.3,29.032214437107953,27.775168509696655,29.01690963544937,28.493267728364515,29.184487926115295,28.42061913416909,22.626340367375043,22.30319605742049,22.48000694295715,27.301039072323803,27.477125959551064,22.079181246047625,0.9,23.74201774714014,5.09,23,2014,3,17,0,0,1,8,32,43
1589,-19.92,-71.03,20.7,29.032217106587076,27.775172226624406,29.016906657168207,28.493263588534113,29.184486764612462,28.420616911595342,22.307496037913214,22.029383777685208,22.146128035678238,27.301034034583882,27.477124671156147,21.863322860120455,0.8,23.65628990119136,5.04,23,2014,3,17,0,0,1,11,12,21
1590,-19.97,-71.03,14.6,29.03221686867344,27.775166294101062,29.01690724196556,28.493262821377918,29.184487190591856,28.4206174853766,22.19033169817029,21.94448267215017,22.041392685158225,27.301034230014537,27.477124569821555,21.76342799356294,0.7,23.487138375477187,4.92,23,2014,3,17,0,0,1,19,5,31
1591,-20.13,-71.1,21.6,29.03221773967866,27.775173691522486,29.016905917816143,28.493263264933848,29.18448681573001,28.420617191890877,22.267171728403014,22.012837224705173,22.110589710299248,27.301033795724074,27.477123961813497,21.851258348719075,0.9,23.76402660769204,5.11,23,2014,3,18,1,0,1,14,36,2
1592,-20.01,-71.02,13.6,29.03223094567805,27.775176737911625,29.016892045333012,28.493261381910276,29.184470906522204,28.420607213258386,22.612783856719737,22.477121254719663,22.57978359661681,27.301045629983914,27.47714644306916,22.397940008672037,2.0,24.84602767536438,5.83,24,2014,3,18,1,0,1,21,26,53
1593,-23.94,-69.23,119.3,29.032214102413793,27.775182422504074,29.016909188499643,28.493266110376197,29.18448778753028,28.42060744409517,22.212187604403958,22.361727836017593,22.426511261364574,27.301032601423056,27.477123860478738,22.220108088040057,0.9,23.821840927200455,5.15,23,2014,3,20,3,0,1,18,41,38
1594,-19.73,-71.14,18.9,29.032287878091665,27.775207637876083,29.016831178283393,28.493330462608196,29.184427935684717,28.420693587114496,23.113943352306837,22.954242509439325,23.041392685158225,27.30107993665785,27.477174814402986,22.845098040014257,3.2,25.455910240382742,6.24,25,2014,3,22,5,1,0,13,0,8
1595,-19.67,-71.2,22.8,29.032224735884082,27.775162671869445,29.01689927194531,28.493266445132896,29.184482891020654,28.420622003053108,22.954242509439325,22.653212513775344,22.785329835010767,27.30104476142535,27.47713413859818,22.431363764158988,1.5,24.44200915914095,5.56,24,2014,3,22,5,1,0,13,30,4
1596,-19.7,-71.22,27.3,29.03221758241396,27.775173604066023,29.016906084901464,28.4932636973307,29.184486636818562,28.420617262789133,22.32221929473392,22.06445798922692,22.17897694729317,27.30103390429673,27.477124569821555,21.94939000664491,0.9,23.765891976430016,5.11,23,2014,3,22,5,1,0,22,15,2
1597,-19.7,-71.05,21.7,29.032290297150738,27.775170470197807,29.016830760497914,28.493372856787765,29.184430775924167,28.420705291354555,23.113943352306837,22.954242509439325,23.079181246047625,27.3010755941907,27.47716757699392,22.903089986991944,3.2,25.4605971888976,6.24,25,2014,3,23,6,1,0,18,20,8
1598,-20.01,-71.11,31.6,29.032218945372822,27.775184244473085,29.016904063164745,28.49326800732741,29.184486577181396,28.42062117866309,22.924279286061882,22.672097857935718,22.73239375982297,27.301044327145416,27.477131243377876,22.431363764158988,1.1,24.03181227133037,5.29,24,2014,3,23,6,1,0,20,23,9
1599,-19.76,-71.12,31.1,29.032217175138438,27.77516988715006,29.016906719825105,28.49326591510134,29.184486253436635,28.42061984314794,22.496929648073216,22.230448921378272,22.318063334962762,27.30103488144942,27.477126408316938,22.07554696139253,0.9,23.824386202318774,5.15,23,2014,3,23,6,1,0,22,4,30
1600,-19.8,-71.05,21.9,29.03222941339948,27.775190511988118,29.016892839013074,28.493274730278948,29.184476984010615,28.42062811997816,22.662757831681574,22.505149978319906,22.633468455579585,27.301043458584246,27.477135586201097,22.414973347970818,1.8,24.720737977018427,5.75,24,2014,3,24,0,0,1,11,26,46
1601,-19.84,-71.25,33.0,29.032220098642362,27.77516719054406,29.01690386683857,28.49326518979395,29.184485270841414,28.420618474652844,22.977723605288848,22.7160033436348,22.75587485567249,27.30104020146439,27.47713023004621,22.414973347970818,1.2,24.129045059887957,5.35,24,2014,3,24,0,0,1,11,32,19
1602,-19.8,-71.12,27.4,29.032226066561694,27.775177102310806,29.016897099797028,28.49326927660631,29.184479000354806,28.420622003053108,22.851258348719075,22.568201724066995,22.7160033436348,27.30104476142535,27.477136744279957,22.380211241711606,1.7,24.604981629607433,5.67,24,2014,3,24,0,0,1,11,40,50
1603,-19.72,-71.15,33.5,29.032217840489338,27.775171505105625,29.01690593870181,28.4932636275893,29.18448665385775,28.420616510937293,22.537819095073274,22.281033367247726,22.33645973384853,27.301034164870995,27.477124309246776,22.0,0.9,23.789228057267334,5.13,23,2014,3,24,0,0,1,12,32,56
1604,-19.54,-71.06,29.1,29.032227598852074,27.77518016325188,29.01689534536164,28.493274088673957,29.1844780347827,28.42062891137996,22.653212513775344,22.505149978319906,22.5910646070265,27.30104302430301,27.47713428335869,22.414973347970818,1.8,24.666798683666173,5.71,24,2014,3,24,0,0,1,15,45,38
1605,-19.66,-70.98,31.3,29.032217304176267,27.775170827314163,29.016906531854385,28.493264103225417,29.184486832769192,28.4206174853766,22.27415784926368,22.10720996964787,22.143014800254097,27.301033209431257,27.477123686761953,22.008600171761916,0.8,23.683587317572766,5.06,23,2014,3,24,0,0,1,18,43,18
1606,-19.83,-71.01,23.5,29.032218848594816,27.775170761721384,29.016904940365716,28.493266640407516,29.18448565706408,28.420621409492455,22.30102999566398,22.079181246047625,22.230448921378272,27.301034338587087,27.477125308115912,22.0,1.1,24.04493154614916,5.3,24,2014,3,25,1,0,1,0,15,17
1607,-29.31,-68.74,27.5,29.032219219577044,27.775186940973196,29.016903616209284,28.493237710910183,29.184489448275677,28.42067660716325,22.681241237375588,22.681241237375588,22.7160033436348,27.30105388120364,27.47713645476053,22.57978359661681,1.7,24.6306312440205,5.69,24,2014,3,27,3,0,1,23,51,0
1608,-19.54,-69.27,129.9,29.03220949328606,27.77530163604287,29.016907129183274,28.493266556718403,29.18448249343596,28.42063539092795,22.431363764158988,22.531478917042254,22.602059991327963,27.301034990021805,27.47712501858886,22.49136169383427,1.5,24.436162647040756,5.56,24,2014,3,31,0,0,1,12,53,11
1609,-19.7,-70.81,21.6,29.06781451116184,27.74577721788976,28.97845443336523,28.574100749286448,29.138707429899412,28.453165392525857,25.602059991327963,25.30102999566398,25.30102999566398,27.34830486304816,27.52244423350632,25.0,28.0,28.278296208091273,8.12,28,2014,4,1,1,0,1,23,47,31
1610,-19.85,-71.39,20.6,29.033480049271198,27.7734280407434,29.01569498852652,28.493229341361584,29.18377134213658,28.421259974239103,25.33645973384853,24.991226075692495,25.139879086401237,27.304512069624234,27.480265716862462,24.653212513775344,7.7,26.597475789870376,7.0,26,2014,4,1,1,0,1,23,58,11
1611,-20.36,-70.87,31.5,29.032219566364493,27.775171490529473,29.016904150884923,28.493264590019614,29.184485676943176,28.420616545562076,22.653212513775344,22.414973347970818,22.462397997898957,27.30103651003235,27.477126466222177,22.230448921378272,1.1,24.066698550422995,5.31,24,2014,4,2,2,0,1,19,45,56
1612,-19.8,-71.21,25.7,29.03221797759182,27.775168393086645,29.016905976296012,28.493265231638638,29.184486543103013,28.420617355121724,22.559906625036113,22.27415784926368,22.350248018334163,27.301037878037295,27.477126393840624,21.99563519459755,0.9,23.829303772831025,5.15,23,2014,4,3,3,0,1,0,1,24
1613,-20.34,-70.88,33.7,29.032483778232727,27.775515788432607,29.016610531615044,28.493488722395576,29.184306071917845,28.420839949846204,23.69897000433602,23.602059991327963,23.602059991327963,27.301181972138316,27.47726599542485,23.477121254719663,4.8,25.983941858983886,6.59,25,2014,4,3,3,0,1,1,58,40
